0 START simple_strategy 20
21301 MOVE 490 1
21302 MOVE 325 1
21303 ADD 833 2
21304 MOVE 727 1
21305 MOVE 458 1
21306 MOVE 500 1
21307 MOVE 556 1
21308 MOVE 395 1
21309 MOVE 595 1
21310 ADD 834 0
21311 MOVE 834 1
21312 MOVE 231 1
21313 MOVE 728 1
21314 MOVE 350 1
21315 MOVE 723 1
21316 MOVE 634 1
21317 ADD 835 6
21318 MOVE 651 1
21319 MOVE 638 1
21320 MOVE 714 1
21321 MOVE 251 1
21322 MOVE 793 1
21323 MOVE 830 1
21324 MOVE 678 1
21325 MOVE 740 1
21326 MOVE 672 1
21327 MOVE 672 0
21328 MOVE 740 0
21329 MOVE 678 0
21330 MOVE 830 0
21331 MOVE 793 0
21332 MOVE 251 0
21333 MOVE 714 0
21334 MOVE 638 0
21335 MOVE 651 0
21336 MOVE 634 0
21337 MOVE 723 0
21338 MOVE 350 0
21339 MOVE 728 0
21340 MOVE 231 0
21341 MOVE 834 0
21342 ADD 836 6
21343 MOVE 834 1
21344 MOVE 231 1
21345 MOVE 728 1
21346 MOVE 350 1
21347 MOVE 723 1
21348 MOVE 634 1
21349 MOVE 651 1
21350 MOVE 638 1
21351 MOVE 714 1
21352 MOVE 251 1
21353 MOVE 793 1
21354 MOVE 830 1
21355 MOVE 678 1
21356 MOVE 740 1
21357 MOVE 672 1
21358 MOVE 672 0
21359 MOVE 740 0
21360 MOVE 678 0
21361 ADD 837 6
21362 MOVE 678 1
21363 MOVE 740 1
21364 MOVE 672 1
21365 MOVE 672 0
21366 MOVE 740 0
21367 MOVE 678 0
21368 MOVE 830 0
21369 MOVE 793 0
21370 MOVE 251 0
21371 MOVE 714 0
21372 MOVE 638 0
21373 MOVE 651 0
21374 MOVE 634 0
21375 ADD 838 2
21376 MOVE 634 1
21377 MOVE 651 1
21378 MOVE 638 1
21379 MOVE 714 1
21380 MOVE 251 1
21381 MOVE 793 1
21382 MOVE 830 1
21383 MOVE 678 1
21384 MOVE 740 1
21385 MOVE 672 1
21386 MOVE 672 0
21387 MOVE 740 0
21388 MOVE 678 0
21389 MOVE 830 0
21390 MOVE 793 0
21391 MOVE 251 0
21392 MOVE 714 0
21393 MOVE 638 0
21394 MOVE 651 0
21395 MOVE 634 0
21396 MOVE 723 0
21397 MOVE 350 0
21398 MOVE 728 0
21399 MOVE 231 0
21400 MOVE 834 0
21401 MOVE 595 0
21402 MOVE 395 0
21403 MOVE 556 0
21404 MOVE 500 0
21405 MOVE 458 0
21406 MOVE 727 0
21407 MOVE 325 0
21408 MOVE 490 0
21409 MOVE 619 0
21410 ADD 839 2
21411 MOVE 619 1
21412 MOVE 490 1
21413 MOVE 325 1
21414 MOVE 727 1
21415 MOVE 458 1
21416 MOVE 500 1
21417 MOVE 556 1
21418 MOVE 395 1
21419 MOVE 595 1
21420 MOVE 834 1
21421 MOVE 231 1
21422 MOVE 728 1
21423 MOVE 350 1
21424 MOVE 723 1
21425 MOVE 634 1
21426 MOVE 651 1
21427 MOVE 638 1
21428 MOVE 714 1
21429 MOVE 251 1
21430 MOVE 793 1
21431 ADD 840 0
21432 MOVE 840 1
21433 MOVE 830 1
21434 MOVE 678 1
21435 MOVE 740 1
21436 MOVE 672 1
21437 MOVE 672 0
21438 MOVE 740 0
21439 MOVE 678 0
21440 MOVE 830 0
21441 MOVE 840 0
21442 MOVE 793 0
21443 MOVE 251 0
21444 MOVE 714 0
21445 ADD 841 2
21446 MOVE 714 1
21447 MOVE 251 1
21448 MOVE 793 1
21449 MOVE 840 1
21450 MOVE 830 1
21451 ADD 842 12
21452 MOVE 678 1
21453 MOVE 740 1
21454 MOVE 672 1
21455 MOVE 672 0
21456 MOVE 740 0
21457 MOVE 678 0
21458 MOVE 830 0
21459 MOVE 840 0
21460 MOVE 793 0
21461 MOVE 251 0
21462 MOVE 714 0
21463 MOVE 638 0
21464 MOVE 651 0
21465 MOVE 634 0
21466 MOVE 723 0
21467 MOVE 350 0
21468 MOVE 728 0
21469 MOVE 231 0
21470 REMOVE 834
21470 CASH 3136
21471 MOVE 595 0
21472 MOVE 395 0
21473 MOVE 556 0
21474 MOVE 500 0
21475 MOVE 458 0
21476 MOVE 727 0
21477 MOVE 325 0
21478 MOVE 490 0
21479 MOVE 619 0
21480 MOVE 611 0
21481 MOVE 603 0
21482 MOVE 783 0
21483 MOVE 128 0
21484 MOVE 192 0
21485 MOVE 157 0
21486 MOVE 354 0
21487 MOVE 682 0
21488 MOVE 356 0
21489 MOVE 468 0
21490 MOVE 605 0
21491 MOVE 698 0
21492 ADD 843 2
21493 MOVE 698 1
21494 MOVE 605 1
21495 MOVE 468 1
21496 MOVE 356 1
21497 MOVE 682 1
21498 MOVE 354 1
21499 MOVE 157 1
21500 MOVE 192 1
21501 MOVE 128 1
21502 MOVE 783 1
21503 MOVE 603 1
21504 MOVE 611 1
21505 MOVE 619 1
21506 MOVE 490 1
21507 MOVE 325 1
21508 MOVE 727 1
21509 MOVE 458 1
21510 MOVE 500 1
21511 MOVE 556 1
21512 MOVE 395 1
21513 MOVE 595 1
21514 MOVE 231 1
21515 MOVE 728 1
21516 MOVE 350 1
21517 MOVE 723 1
21518 MOVE 634 1
21519 MOVE 651 1
21520 MOVE 638 1
21521 MOVE 714 1
21522 MOVE 251 1
21523 MOVE 793 1
21524 REMOVE 840
21524 CASH 3136
21525 MOVE 830 1
21526 MOVE 678 1
21527 ADD 844 0
21528 MOVE 844 1
21529 MOVE 740 1
21530 MOVE 672 1
21531 MOVE 672 0
21532 MOVE 740 0
21533 MOVE 844 0
21534 ADD 845 6
21535 MOVE 844 1
21536 MOVE 740 1
21537 ADD 846 6
21538 MOVE 672 1
21539 MOVE 672 0
21540 MOVE 740 0
21541 MOVE 844 0
21542 MOVE 678 0
21543 MOVE 830 0
21544 MOVE 793 0
21545 MOVE 251 0
21546 MOVE 714 0
21547 MOVE 638 0
21548 MOVE 651 0
21549 MOVE 634 0
21550 MOVE 723 0
21551 MOVE 350 0
21552 MOVE 728 0
21553 MOVE 231 0
21554 MOVE 595 0
21555 MOVE 395 0
21556 MOVE 556 0
21557 MOVE 500 0
21558 MOVE 458 0
21559 MOVE 727 0
21560 MOVE 325 0
21561 MOVE 490 0
21562 MOVE 619 0
21563 MOVE 611 0
21564 MOVE 603 0
21565 MOVE 783 0
21566 MOVE 128 0
21567 MOVE 192 0
21568 MOVE 157 0
21569 MOVE 354 0
21570 REMOVE 682
21570 CASH 3137
21571 MOVE 356 0
21572 MOVE 468 0
21573 MOVE 605 0
21574 MOVE 698 0
21575 MOVE 759 0
21576 MOVE 785 0
21577 REMOVE 843
21577 CASH 3137
21578 MOVE 841 4
21579 REMOVE 839
21579 CASH 3264
21580 REMOVE 838
21580 CASH 3269
21581 MOVE 833 4
21582 REMOVE 832
21582 CASH 3305
21583 MOVE 807 4
21584 MOVE 764 4
21585 MOVE 598 4
21586 MOVE 596 4
21587 REMOVE 299
21587 CASH 3305
21588 MOVE 193 4
21589 MOVE 174 4
21590 MOVE 731 4
21591 MOVE 820 4
21592 MOVE 721 4
21593 MOVE 708 4
21594 MOVE 572 4
21595 MOVE 627 4
21596 MOVE 667 4
21597 MOVE 259 4
21598 MOVE 465 4
21599 MOVE 465 2
21600 ADD 847 6
21601 MOVE 785 1
21602 MOVE 759 1
21603 MOVE 698 1
21604 ADD 848 6
21605 MOVE 605 1
21606 MOVE 468 1
21607 MOVE 356 1
21608 MOVE 354 1
21609 MOVE 157 1
21610 ADD 849 0
21611 MOVE 849 1
21612 MOVE 192 1
21613 MOVE 128 1
21614 MOVE 783 1
21615 MOVE 603 1
21616 MOVE 611 1
21617 MOVE 619 1
21618 ADD 850 0
21619 REMOVE 850
21619 CASH 3314
21620 MOVE 490 1
21621 MOVE 325 1
21622 MOVE 727 1
21623 MOVE 458 1
21624 MOVE 500 1
21625 MOVE 556 1
21626 MOVE 395 1
21627 MOVE 595 1
21628 MOVE 231 1
21629 MOVE 728 1
21630 MOVE 350 1
21631 MOVE 723 1
21632 MOVE 634 1
21633 MOVE 651 1
21634 MOVE 638 1
21635 MOVE 714 1
21636 MOVE 251 1
21637 MOVE 793 1
21638 MOVE 830 1
21639 MOVE 678 1
21640 ADD 851 6
21641 MOVE 844 1
21642 MOVE 740 1
21643 MOVE 672 1
21644 MOVE 672 0
21645 MOVE 740 0
21646 ADD 852 2
21647 MOVE 740 1
21648 MOVE 672 1
21649 MOVE 672 0
21650 MOVE 740 0
21651 MOVE 844 0
21652 MOVE 678 0
21653 MOVE 830 0
21654 MOVE 793 0
21655 MOVE 251 0
21656 MOVE 714 0
21657 MOVE 638 0
21658 MOVE 651 0
21659 MOVE 634 0
21660 MOVE 723 0
21661 MOVE 350 0
21662 MOVE 728 0
21663 MOVE 231 0
21664 MOVE 595 0
21665 MOVE 395 0
21666 MOVE 556 0
21667 MOVE 500 0
21668 ADD 853 12
21669 MOVE 500 1
21670 MOVE 556 1
21671 MOVE 395 1
21672 MOVE 595 1
21673 MOVE 231 1
21674 MOVE 728 1
21675 MOVE 350 1
21676 MOVE 723 1
21677 MOVE 634 1
21678 MOVE 651 1
21679 MOVE 638 1
21680 MOVE 714 1
21681 MOVE 251 1
21682 MOVE 793 1
21683 MOVE 830 1
21684 MOVE 678 1
21685 MOVE 844 1
21686 MOVE 740 1
21687 MOVE 672 1
21688 MOVE 672 0
21689 MOVE 740 0
21690 MOVE 844 0
21691 MOVE 678 0
21692 MOVE 830 0
21693 MOVE 793 0
21694 MOVE 251 0
21695 MOVE 714 0
21696 MOVE 638 0
21697 MOVE 651 0
21698 MOVE 634 0
21699 MOVE 723 0
21700 MOVE 350 0
21701 MOVE 728 0
21702 MOVE 231 0
21703 MOVE 595 0
21704 MOVE 395 0
21705 MOVE 556 0
21706 MOVE 500 0
21707 MOVE 458 0
21708 MOVE 727 0
21709 MOVE 325 0
21710 MOVE 490 0
21711 MOVE 619 0
21712 MOVE 611 0
21713 MOVE 603 0
21714 MOVE 783 0
21715 MOVE 128 0
21716 ADD 854 2
21717 MOVE 128 1
21718 MOVE 783 1
21719 MOVE 603 1
21720 MOVE 611 1
21721 MOVE 619 1
21722 MOVE 490 1
21723 MOVE 325 1
21724 MOVE 727 1
21725 MOVE 458 1
21726 MOVE 500 1
21727 MOVE 556 1
21728 MOVE 395 1
21729 MOVE 595 1
21730 MOVE 231 1
21731 MOVE 728 1
21732 MOVE 350 1
21733 MOVE 723 1
21734 MOVE 634 1
21735 MOVE 651 1
21736 ADD 855 12
21737 ADD 856 12
21738 MOVE 638 1
21739 MOVE 714 1
21740 MOVE 251 1
21741 MOVE 793 1
21742 MOVE 830 1
21743 MOVE 678 1
21744 MOVE 844 1
21745 MOVE 740 1
21746 MOVE 672 1
21747 MOVE 672 0
21748 ADD 857 0
21749 MOVE 857 1
21750 MOVE 672 1
21751 MOVE 672 0
21752 MOVE 857 0
21753 MOVE 740 0
21754 MOVE 844 0
21755 MOVE 678 0
21756 MOVE 830 0
21757 MOVE 793 0
21758 MOVE 251 0
21759 MOVE 714 0
21760 MOVE 638 0
21761 MOVE 651 0
21762 MOVE 634 0
21763 MOVE 723 0
21764 MOVE 350 0
21765 MOVE 728 0
21766 MOVE 231 0
21767 MOVE 595 0
21768 MOVE 395 0
21769 MOVE 556 0
21770 MOVE 500 0
21771 MOVE 458 0
21772 MOVE 727 0
21773 MOVE 325 0
21774 MOVE 490 0
21775 MOVE 619 0
21776 MOVE 611 0
21777 MOVE 603 0
21778 MOVE 783 0
21779 MOVE 128 0
21780 MOVE 192 0
21781 REMOVE 849
21781 CASH 3329
21782 MOVE 157 0
21783 MOVE 354 0
21784 MOVE 356 0
21785 MOVE 468 0
21786 MOVE 605 0
21787 MOVE 698 0
21788 ADD 858 6
21789 MOVE 698 1
21790 MOVE 605 1
21791 MOVE 468 1
21792 MOVE 356 1
21793 MOVE 354 1
21794 MOVE 157 1
21795 MOVE 192 1
21796 MOVE 128 1
21797 MOVE 783 1
21798 MOVE 603 1
21799 MOVE 611 1
21800 MOVE 619 1
21801 MOVE 490 1
21802 MOVE 325 1
21803 MOVE 727 1
21804 MOVE 458 1
21805 MOVE 500 1
21806 MOVE 556 1
21807 MOVE 395 1
21808 MOVE 595 1
21809 MOVE 231 1
21810 MOVE 728 1
21811 MOVE 350 1
21812 MOVE 723 1
21813 MOVE 634 1
21814 MOVE 651 1
21815 MOVE 638 1
21816 MOVE 714 1
21817 MOVE 251 1
21818 MOVE 793 1
21819 MOVE 830 1
21820 MOVE 678 1
21821 MOVE 844 1
21822 MOVE 740 1
21823 MOVE 857 1
21824 MOVE 672 1
21825 MOVE 672 0
21826 MOVE 857 0
21827 MOVE 740 0
21828 MOVE 844 0
21829 MOVE 678 0
21830 MOVE 830 0
21831 MOVE 793 0
21832 MOVE 251 0
21833 MOVE 714 0
21834 MOVE 638 0
21835 MOVE 651 0
21836 MOVE 634 0
21837 MOVE 723 0
21838 MOVE 350 0
21839 MOVE 728 0
21840 MOVE 231 0
21841 MOVE 595 0
21842 MOVE 395 0
21843 MOVE 556 0
21844 MOVE 500 0
21845 MOVE 458 0
21846 MOVE 727 0
21847 MOVE 325 0
21848 MOVE 490 0
21849 MOVE 619 0
21850 MOVE 611 0
21851 MOVE 603 0
21852 MOVE 783 0
21853 MOVE 128 0
21854 MOVE 192 0
21855 MOVE 157 0
21856 MOVE 354 0
21857 MOVE 356 0
21858 MOVE 468 0
21859 MOVE 605 0
21860 MOVE 698 0
21861 MOVE 759 0
21862 MOVE 785 0
21863 MOVE 854 4
21864 REMOVE 852
21864 CASH 3329
21865 MOVE 465 4
21866 MOVE 465 2
21867 ADD 859 0
21868 MOVE 859 1
21869 MOVE 785 1
21870 MOVE 759 1
21871 MOVE 698 1
21872 MOVE 605 1
21873 MOVE 468 1
21874 MOVE 356 1
21875 MOVE 354 1
21876 MOVE 157 1
21877 MOVE 192 1
21878 MOVE 128 1
21879 MOVE 783 1
21880 MOVE 603 1
21881 MOVE 611 1
21882 MOVE 619 1
21883 MOVE 490 1
21884 MOVE 325 1
21885 MOVE 727 1
21886 MOVE 458 1
21887 MOVE 500 1
21888 MOVE 556 1
21889 MOVE 395 1
21890 MOVE 595 1
21891 MOVE 231 1
21892 MOVE 728 1
21893 MOVE 350 1
21894 MOVE 723 1
21895 MOVE 634 1
21896 MOVE 651 1
21897 MOVE 638 1
21898 MOVE 714 1
21899 MOVE 251 1
21900 MOVE 793 1
21901 MOVE 830 1
21902 MOVE 678 1
21903 MOVE 844 1
21904 MOVE 740 1
21905 MOVE 857 1
21906 MOVE 672 1
21907 MOVE 672 0
21908 MOVE 857 0
21909 MOVE 740 0
21910 MOVE 844 0
21911 MOVE 678 0
21912 MOVE 830 0
21913 MOVE 793 0
21914 MOVE 251 0
21915 MOVE 714 0
21916 MOVE 638 0
21917 MOVE 651 0
21918 MOVE 634 0
21919 MOVE 723 0
21920 MOVE 350 0
21921 MOVE 728 0
21922 MOVE 231 0
21923 MOVE 595 0
21924 MOVE 395 0
21925 MOVE 556 0
21926 MOVE 500 0
21927 MOVE 458 0
21928 MOVE 727 0
21929 MOVE 325 0
21930 MOVE 490 0
21931 MOVE 619 0
21932 MOVE 611 0
21933 MOVE 603 0
21934 MOVE 783 0
21935 MOVE 128 0
21936 MOVE 192 0
21937 MOVE 157 0
21938 MOVE 354 0
21939 MOVE 356 0
21940 MOVE 468 0
21941 MOVE 605 0
21942 MOVE 698 0
21943 MOVE 759 0
21944 MOVE 785 0
21945 MOVE 859 0
21946 MOVE 465 4
21947 MOVE 465 2
21948 MOVE 854 2
21949 MOVE 259 2
21950 MOVE 667 2
21951 MOVE 627 2
21952 MOVE 572 2
21953 MOVE 708 2
21954 MOVE 721 2
21955 MOVE 820 2
21956 MOVE 731 2
21957 MOVE 174 2
21958 MOVE 193 2
21959 MOVE 596 2
21960 MOVE 598 2
21961 MOVE 764 2
21962 REMOVE 807
21962 CASH 3333
21963 MOVE 833 2
21964 MOVE 841 2
21965 MOVE 536 2
21966 MOVE 177 2
21967 MOVE 648 2
21968 REMOVE 649
21968 CASH 3333
21969 MOVE 653 2
21970 MOVE 654 2
21971 MOVE 525 2
21972 MOVE 396 2
21973 MOVE 306 2
21974 REMOVE 180
21974 CASH 3333
21975 MOVE 365 2
21976 MOVE 368 2
21977 MOVE 88 2
21978 MOVE 65 2
21979 MOVE 26 2
21980 MOVE 246 2
21981 MOVE 561 2
21982 MOVE 610 2
21983 MOVE 677 2
21984 MOVE 686 2
21985 MOVE 692 2
21986 MOVE 521 2
21987 MOVE 741 2
21988 MOVE 96 2
21989 MOVE 502 2
21990 MOVE 331 2
21991 MOVE 641 2
21992 MOVE 642 2
21993 MOVE 92 2
21994 MOVE 580 2
21995 MOVE 267 2
21996 MOVE 806 2
21997 MOVE 439 2
21998 MOVE 440 2
21999 MOVE 319 2
22000 REMOVE 381
22000 CASH 3333
22001 MOVE 413 2
22002 MOVE 508 2
22003 MOVE 734 2
22004 MOVE 774 2
22005 MOVE 775 2
22006 MOVE 779 2
22007 MOVE 858 9
22008 REMOVE 851
22008 CASH 3333
22009 REMOVE 848
22009 CASH 3333
22010 MOVE 847 9
22011 MOVE 846 9
22012 MOVE 845 9
22013 MOVE 837 9
22014 REMOVE 836
22014 CASH 3335
22015 REMOVE 835
22015 CASH 3335
22016 REMOVE 829
22016 CASH 3335
22017 MOVE 822 9
22018 MOVE 819 9
22019 MOVE 817 9
22020 REMOVE 816
22020 CASH 3358
22021 REMOVE 815
22021 CASH 3358
22022 MOVE 812 9
22023 REMOVE 811
22023 CASH 3359
22024 MOVE 810 9
22025 MOVE 804 9
22026 REMOVE 801
22026 CASH 3453
22027 MOVE 800 9
22028 REMOVE 799
22028 CASH 3456
22029 REMOVE 796
22029 CASH 3457
22030 REMOVE 786
22030 CASH 3457
22031 MOVE 780 9
22032 REMOVE 773
22032 CASH 3475
22033 MOVE 767 9
22034 MOVE 156 9
22035 MOVE 15 9
22036 MOVE 11 9
22037 MOVE 11 6
22038 MOVE 15 6
22039 MOVE 156 6
22040 MOVE 767 6
22041 MOVE 780 6
22042 MOVE 800 6
22043 MOVE 804 6
22044 MOVE 810 6
22045 MOVE 812 6
22046 MOVE 817 6
22047 MOVE 819 6
22048 MOVE 822 6
22049 MOVE 837 6
22050 MOVE 845 6
22051 MOVE 846 6
22052 MOVE 847 6
22053 REMOVE 858
22053 CASH 3477
22054 MOVE 602 6
22055 MOVE 736 6
22056 MOVE 745 6
22057 MOVE 615 6
22058 MOVE 630 6
22059 REMOVE 645
22059 CASH 3477
22060 REMOVE 655
22060 CASH 3477
22061 REMOVE 657
22061 CASH 3488
22062 MOVE 660 6
22063 REMOVE 661
22063 CASH 3488
22064 REMOVE 669
22064 CASH 3496
22065 REMOVE 687
22065 CASH 3496
22066 MOVE 720 6
22067 MOVE 725 6
22068 MOVE 163 6
22069 MOVE 129 6
22070 REMOVE 510
22070 CASH 3523
22071 REMOVE 516
22071 CASH 3523
22072 MOVE 520 6
22073 MOVE 543 6
22074 REMOVE 553
22074 CASH 3523
22075 MOVE 558 6
22076 REMOVE 279
22076 CASH 3523
22077 MOVE 195 6
22078 MOVE 236 6
22079 REMOVE 370
22079 CASH 3523
22080 MOVE 376 6
22081 MOVE 261 6
22082 REMOVE 285
22082 CASH 3524
22083 REMOVE 294
22083 CASH 3554
22084 MOVE 295 6
22085 REMOVE 311
22085 CASH 3554
22086 MOVE 320 6
22087 REMOVE 327
22087 CASH 3554
22088 REMOVE 335
22088 CASH 3554
22089 MOVE 394 6
22090 REMOVE 411
22090 CASH 3554
22091 REMOVE 421
22091 CASH 3554
22092 REMOVE 423
22092 CASH 3554
22093 MOVE 434 6
22094 REMOVE 447
22094 CASH 3554
22095 MOVE 455 6
22096 REMOVE 401
22096 CASH 3560
22097 MOVE 478 6
22098 MOVE 484 6
22099 REMOVE 485
22099 CASH 3560
22100 MOVE 489 6
22101 REMOVE 491
22101 CASH 3560
22102 REMOVE 856
22102 CASH 3561
22103 MOVE 855 16
22104 REMOVE 853
22104 CASH 3561
22105 REMOVE 842
22105 CASH 3561
22106 REMOVE 828
22106 CASH 3563
22107 REMOVE 826
22107 CASH 3563
22108 REMOVE 825
22108 CASH 3563
22109 REMOVE 824
22109 CASH 3563
22110 REMOVE 798
22110 CASH 3563
22111 REMOVE 795
22111 CASH 3563
22112 MOVE 794 16
22113 REMOVE 789
22113 CASH 3563
22114 REMOVE 788
22114 CASH 3563
22115 REMOVE 787
22115 CASH 3563
22116 REMOVE 784
22116 CASH 3563
22117 MOVE 782 16
22118 MOVE 781 16
22119 REMOVE 772
22119 CASH 3563
22120 MOVE 771 16
22121 MOVE 770 16
22122 REMOVE 769
22122 CASH 3577
22123 MOVE 768 16
22124 REMOVE 763
22124 CASH 3577
22125 MOVE 762 16
22126 MOVE 761 16
22127 REMOVE 758
22127 CASH 3577
22128 REMOVE 757
22128 CASH 3582
22129 REMOVE 755
22129 CASH 3582
22130 REMOVE 751
22130 CASH 3590
22131 REMOVE 749
22131 CASH 3590
22132 REMOVE 747
22132 CASH 3590
22133 REMOVE 738
22133 CASH 3590
22134 MOVE 737 16
22135 REMOVE 735
22135 CASH 3590
22136 REMOVE 732
22136 CASH 3590
22137 REMOVE 729
22137 CASH 3590
22138 REMOVE 726
22138 CASH 3590
22139 REMOVE 724
22139 CASH 3590
22140 ADD 860 0
22141 MOVE 860 1
22142 MOVE 859 1
22143 MOVE 785 1
22144 MOVE 759 1
22145 MOVE 698 1
22146 MOVE 605 1
22147 MOVE 468 1
22148 MOVE 356 1
22149 MOVE 354 1
22150 MOVE 157 1
22151 MOVE 192 1
22152 MOVE 128 1
22153 MOVE 783 1
22154 MOVE 603 1
22155 MOVE 611 1
22156 MOVE 619 1
22157 MOVE 490 1
22158 MOVE 325 1
22159 MOVE 727 1
22160 MOVE 458 1
22161 MOVE 500 1
22162 MOVE 556 1
22163 MOVE 395 1
22164 ADD 861 12
22165 MOVE 595 1
22166 MOVE 231 1
22167 MOVE 728 1
22168 MOVE 350 1
22169 MOVE 723 1
22170 REMOVE 634
22170 CASH 3590
22171 MOVE 651 1
22172 MOVE 638 1
22173 MOVE 714 1
22174 MOVE 251 1
22175 MOVE 793 1
22176 MOVE 830 1
22177 MOVE 678 1
22178 MOVE 844 1
22179 MOVE 740 1
22180 MOVE 857 1
22181 MOVE 672 1
22182 MOVE 672 0
22183 ADD 862 12
22184 MOVE 672 1
22185 MOVE 672 0
22186 MOVE 857 0
22187 MOVE 740 0
22188 MOVE 844 0
22189 MOVE 678 0
22190 MOVE 830 0
22191 MOVE 793 0
22192 MOVE 251 0
22193 ADD 863 2
22194 MOVE 251 1
22195 ADD 864 6
22196 MOVE 793 1
22197 MOVE 830 1
22198 MOVE 678 1
22199 MOVE 844 1
22200 MOVE 740 1
22201 MOVE 857 1
22202 MOVE 672 1
22203 MOVE 672 0
22204 MOVE 857 0
22205 MOVE 740 0
22206 MOVE 844 0
22207 MOVE 678 0
22208 MOVE 830 0
22209 MOVE 793 0
22210 MOVE 251 0
22211 MOVE 714 0
22212 MOVE 638 0
22213 ADD 865 12
22214 MOVE 638 1
22215 MOVE 714 1
22216 MOVE 251 1
22217 MOVE 793 1
22218 MOVE 830 1
22219 MOVE 678 1
22220 MOVE 844 1
22221 MOVE 740 1
22222 MOVE 857 1
22223 ADD 866 12
22224 MOVE 672 1
22225 MOVE 672 0
22226 MOVE 857 0
22227 MOVE 740 0
22228 MOVE 844 0
22229 MOVE 678 0
22230 MOVE 830 0
22231 MOVE 793 0
22232 MOVE 251 0
22233 MOVE 714 0
22234 MOVE 638 0
22235 MOVE 651 0
22236 MOVE 723 0
22237 MOVE 350 0
22238 MOVE 728 0
22239 MOVE 231 0
22240 MOVE 595 0
22241 MOVE 395 0
22242 MOVE 556 0
22243 MOVE 500 0
22244 MOVE 458 0
22245 MOVE 727 0
22246 MOVE 325 0
22247 MOVE 490 0
22248 MOVE 619 0
22249 MOVE 611 0
22250 MOVE 603 0
22251 MOVE 783 0
22252 MOVE 128 0
22253 MOVE 192 0
22254 ADD 867 6
22255 MOVE 192 1
22256 MOVE 128 1
22257 MOVE 783 1
22258 MOVE 603 1
22259 MOVE 611 1
22260 MOVE 619 1
22261 MOVE 490 1
22262 MOVE 325 1
22263 MOVE 727 1
22264 MOVE 458 1
22265 MOVE 500 1
22266 MOVE 556 1
22267 MOVE 395 1
22268 MOVE 595 1
22269 MOVE 231 1
22270 MOVE 728 1
22271 MOVE 350 1
22272 MOVE 723 1
22273 MOVE 651 1
22274 MOVE 638 1
22275 MOVE 714 1
22276 ADD 868 12
22277 MOVE 251 1
22278 MOVE 793 1
22279 MOVE 830 1
22280 MOVE 678 1
22281 ADD 869 6
22282 MOVE 844 1
22283 MOVE 740 1
22284 MOVE 857 1
22285 MOVE 672 1
22286 MOVE 672 0
22287 MOVE 857 0
22288 MOVE 740 0
22289 MOVE 844 0
22290 MOVE 678 0
22291 MOVE 830 0
22292 MOVE 793 0
22293 MOVE 251 0
22294 MOVE 714 0
22295 MOVE 638 0
22296 MOVE 651 0
22297 MOVE 723 0
22298 MOVE 350 0
22299 MOVE 728 0
22300 MOVE 231 0
22301 MOVE 595 0
22302 MOVE 395 0
22303 MOVE 556 0
22304 MOVE 500 0
22305 MOVE 458 0
22306 MOVE 727 0
22307 MOVE 325 0
22308 MOVE 490 0
22309 MOVE 619 0
22310 MOVE 611 0
22311 MOVE 603 0
22312 MOVE 783 0
22313 MOVE 128 0
22314 ADD 870 6
22315 ADD 871 0
22316 MOVE 871 1
22317 MOVE 128 1
22318 MOVE 783 1
22319 MOVE 603 1
22320 MOVE 611 1
22321 MOVE 619 1
22322 MOVE 490 1
22323 MOVE 325 1
22324 MOVE 727 1
22325 MOVE 458 1
22326 MOVE 500 1
22327 MOVE 556 1
22328 MOVE 395 1
22329 MOVE 595 1
22330 MOVE 231 1
22331 MOVE 728 1
22332 MOVE 350 1
22333 MOVE 723 1
22334 MOVE 651 1
22335 MOVE 638 1
22336 MOVE 714 1
22337 MOVE 251 1
22338 MOVE 793 1
22339 MOVE 830 1
22340 MOVE 678 1
22341 MOVE 844 1
22342 MOVE 740 1
22343 MOVE 857 1
22344 MOVE 672 1
22345 MOVE 672 0
22346 MOVE 857 0
22347 MOVE 740 0
22348 MOVE 844 0
22349 ADD 872 12
22350 MOVE 844 1
22351 MOVE 740 1
22352 MOVE 857 1
22353 MOVE 672 1
22354 MOVE 672 0
22355 MOVE 857 0
22356 MOVE 740 0
22357 MOVE 844 0
22358 MOVE 678 0
22359 MOVE 830 0
22360 MOVE 793 0
22361 MOVE 251 0
22362 MOVE 714 0
22363 MOVE 638 0
22364 MOVE 651 0
22365 MOVE 723 0
22366 MOVE 350 0
22367 MOVE 728 0
22368 MOVE 231 0
22369 MOVE 595 0
22370 MOVE 395 0
22371 MOVE 556 0
22372 MOVE 500 0
22373 MOVE 458 0
22374 MOVE 727 0
22375 MOVE 325 0
22376 MOVE 490 0
22377 MOVE 619 0
22378 MOVE 611 0
22379 MOVE 603 0
22380 MOVE 783 0
22381 MOVE 128 0
22382 MOVE 871 0
22383 MOVE 192 0
22384 MOVE 157 0
22385 MOVE 354 0
22386 MOVE 356 0
22387 MOVE 468 0
22388 MOVE 605 0
22389 MOVE 698 0
22390 MOVE 759 0
22391 MOVE 785 0
22392 REMOVE 859
22392 CASH 3594
22393 REMOVE 860
22393 CASH 3594
22394 MOVE 863 4
22395 MOVE 779 4
22396 MOVE 775 4
22397 MOVE 774 4
22398 MOVE 734 4
22399 MOVE 508 4
22400 MOVE 413 4
22401 MOVE 319 4
22402 MOVE 440 4
22403 MOVE 439 4
22404 MOVE 806 4
22405 MOVE 267 4
22406 MOVE 580 4
